# time  field_L1  field_L2  field_Linf  numeric_E_left  exact_E_left  error_E_left  numeric_E_right  exact_E_right  error_E_right  numeric_E_body  exact_E_body  error_E_body
5.97141240e-02  1.89171608e-04  2.45041775e-04  3.78922276e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31918784e+00  2.32227409e+00  3.08625809e-03  2.53580028e+00  2.53888621e+00  3.08593433e-03
5.98542980e-02  1.89180380e-04  2.45053280e-04  3.78940644e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31928410e+00  2.32237038e+00  3.08627645e-03  2.53589654e+00  2.53898249e+00  3.08595270e-03
5.99944720e-02  1.89189152e-04  2.45064786e-04  3.78959012e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31938036e+00  2.32246665e+00  3.08629482e-03  2.53599280e+00  2.53907877e+00  3.08597107e-03
6.01346460e-02  1.89197924e-04  2.45076290e-04  3.78977378e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31947661e+00  2.32256292e+00  3.08631319e-03  2.53608905e+00  2.53917504e+00  3.08598943e-03
6.02748200e-02  1.89206696e-04  2.45087795e-04  3.78995745e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31957285e+00  2.32265918e+00  3.08633156e-03  2.53618529e+00  2.53927130e+00  3.08600780e-03
6.04149940e-02  1.89215468e-04  2.45099299e-04  3.79014111e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31966909e+00  2.32275544e+00  3.08634992e-03  2.53628153e+00  2.53936756e+00  3.08602617e-03
6.05551680e-02  1.89224239e-04  2.45110803e-04  3.79032477e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31976532e+00  2.32285169e+00  3.08636829e-03  2.53637776e+00  2.53946381e+00  3.08604453e-03
6.06953420e-02  1.89233010e-04  2.45122307e-04  3.79050841e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31986155e+00  2.32294793e+00  3.08638665e-03  2.53647399e+00  2.53956005e+00  3.08606290e-03
6.08355160e-02  1.89241782e-04  2.45133812e-04  3.79069208e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.31995776e+00  2.32304417e+00  3.08640502e-03  2.53657021e+00  2.53965629e+00  3.08608126e-03
6.09756900e-02  1.89250553e-04  2.45145315e-04  3.79087571e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32005398e+00  2.32314040e+00  3.08642338e-03  2.53666642e+00  2.53975252e+00  3.08609963e-03
6.11158640e-02  1.89259323e-04  2.45156817e-04  3.79105934e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32015018e+00  2.32323663e+00  3.08644174e-03  2.53676262e+00  2.53984874e+00  3.08611799e-03
6.12560380e-02  1.89268094e-04  2.45168320e-04  3.79124297e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32024638e+00  2.32333284e+00  3.08646011e-03  2.53685882e+00  2.53994496e+00  3.08613635e-03
6.13962120e-02  1.89276863e-04  2.45179821e-04  3.79142656e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32034258e+00  2.32342906e+00  3.08647847e-03  2.53695502e+00  2.54004117e+00  3.08615471e-03
6.15363860e-02  1.89285634e-04  2.45191323e-04  3.79161018e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32043876e+00  2.32352526e+00  3.08649683e-03  2.53705120e+00  2.54013738e+00  3.08617307e-03
6.16765600e-02  1.89294404e-04  2.45202826e-04  3.79179381e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32053494e+00  2.32362146e+00  3.08651519e-03  2.53714739e+00  2.54023358e+00  3.08619144e-03
6.18167340e-02  1.89303174e-04  2.45214327e-04  3.79197741e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32063112e+00  2.32371765e+00  3.08653355e-03  2.53724356e+00  2.54032977e+00  3.08620980e-03
6.19569080e-02  1.89311943e-04  2.45225828e-04  3.79216101e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32072729e+00  2.32381384e+00  3.08655191e-03  2.53733973e+00  2.54042596e+00  3.08622816e-03
6.20970820e-02  1.89320712e-04  2.45237329e-04  3.79234460e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32082345e+00  2.32391002e+00  3.08657027e-03  2.53743589e+00  2.54052214e+00  3.08624652e-03
6.22372560e-02  1.89329483e-04  2.45248832e-04  3.79252821e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32091960e+00  2.32400619e+00  3.08658863e-03  2.53753204e+00  2.54061831e+00  3.08626488e-03
6.23774300e-02  1.89338251e-04  2.45260330e-04  3.79271177e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32101575e+00  2.32410236e+00  3.08660699e-03  2.53762819e+00  2.54071448e+00  3.08628323e-03
6.25176040e-02  1.89347020e-04  2.45271832e-04  3.79289536e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32111189e+00  2.32419852e+00  3.08662535e-03  2.53772434e+00  2.54081064e+00  3.08630159e-03
6.26577780e-02  1.89355788e-04  2.45283330e-04  3.79307892e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32120803e+00  2.32429467e+00  3.08664370e-03  2.53782047e+00  2.54090679e+00  3.08631995e-03
6.27979520e-02  1.89364557e-04  2.45294830e-04  3.79326248e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32130416e+00  2.32439082e+00  3.08666206e-03  2.53791660e+00  2.54100294e+00  3.08633830e-03
6.29381260e-02  1.89373325e-04  2.45306330e-04  3.79344605e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32140028e+00  2.32448697e+00  3.08668041e-03  2.53801273e+00  2.54109908e+00  3.08635666e-03
6.30783000e-02  1.89382093e-04  2.45317829e-04  3.79362961e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32149640e+00  2.32458310e+00  3.08669877e-03  2.53810884e+00  2.54119522e+00  3.08637502e-03
6.32184740e-02  1.89390861e-04  2.45329328e-04  3.79381315e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32159251e+00  2.32467923e+00  3.08671712e-03  2.53820495e+00  2.54129135e+00  3.08639337e-03
6.33586480e-02  1.89399628e-04  2.45340825e-04  3.79399668e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32168862e+00  2.32477535e+00  3.08673548e-03  2.53830106e+00  2.54138747e+00  3.08641172e-03
6.34988220e-02  1.89408396e-04  2.45352324e-04  3.79418022e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32178472e+00  2.32487147e+00  3.08675383e-03  2.53839716e+00  2.54148359e+00  3.08643008e-03
6.36389960e-02  1.89417163e-04  2.45363822e-04  3.79436376e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32188081e+00  2.32496758e+00  3.08677219e-03  2.53849325e+00  2.54157970e+00  3.08644843e-03
6.37791700e-02  1.89425931e-04  2.45375320e-04  3.79454729e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32197689e+00  2.32506368e+00  3.08679054e-03  2.53858933e+00  2.54167580e+00  3.08646679e-03
6.39193440e-02  1.89434697e-04  2.45386817e-04  3.79473081e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32207297e+00  2.32515978e+00  3.08680889e-03  2.53868541e+00  2.54177190e+00  3.08648514e-03
6.40595180e-02  1.89443464e-04  2.45398314e-04  3.79491432e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32216905e+00  2.32525587e+00  3.08682724e-03  2.53878149e+00  2.54186799e+00  3.08650349e-03
6.41996920e-02  1.89452231e-04  2.45409811e-04  3.79509784e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32226511e+00  2.32535196e+00  3.08684559e-03  2.53887755e+00  2.54196407e+00  3.08652184e-03
6.43398660e-02  1.89460997e-04  2.45421308e-04  3.79528134e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32236117e+00  2.32544804e+00  3.08686394e-03  2.53897361e+00  2.54206015e+00  3.08654019e-03
6.44800400e-02  1.89469763e-04  2.45432804e-04  3.79546483e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32245723e+00  2.32554411e+00  3.08688229e-03  2.53906967e+00  2.54215623e+00  3.08655854e-03
6.46202140e-02  1.89478529e-04  2.45444300e-04  3.79564833e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32255327e+00  2.32564017e+00  3.08690064e-03  2.53916571e+00  2.54225229e+00  3.08657689e-03
6.47603880e-02  1.89487294e-04  2.45455795e-04  3.79583181e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32264931e+00  2.32573623e+00  3.08691899e-03  2.53926176e+00  2.54234835e+00  3.08659524e-03
6.49005620e-02  1.89496060e-04  2.45467291e-04  3.79601529e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32274535e+00  2.32583229e+00  3.08693734e-03  2.53935779e+00  2.54244440e+00  3.08661359e-03
6.50407360e-02  1.89504825e-04  2.45478786e-04  3.79619877e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32284138e+00  2.32592833e+00  3.08695569e-03  2.53945382e+00  2.54254045e+00  3.08663193e-03
6.51809100e-02  1.89513590e-04  2.45490281e-04  3.79638224e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32293740e+00  2.32602437e+00  3.08697403e-03  2.53954984e+00  2.54263649e+00  3.08665028e-03
6.53210840e-02  1.89522355e-04  2.45501774e-04  3.79656569e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32303342e+00  2.32612041e+00  3.08699238e-03  2.53964586e+00  2.54273253e+00  3.08666862e-03
6.54612580e-02  1.89531119e-04  2.45513267e-04  3.79674913e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32312943e+00  2.32621644e+00  3.08701072e-03  2.53974187e+00  2.54282855e+00  3.08668697e-03
6.56014320e-02  1.89539884e-04  2.45524763e-04  3.79693261e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32322543e+00  2.32631246e+00  3.08702907e-03  2.53983787e+00  2.54292458e+00  3.08670532e-03
6.57416060e-02  1.89548649e-04  2.45536257e-04  3.79711605e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32332143e+00  2.32640847e+00  3.08704742e-03  2.53993387e+00  2.54302059e+00  3.08672366e-03
6.58817800e-02  1.89557413e-04  2.45547750e-04  3.79729949e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32341742e+00  2.32650448e+00  3.08706576e-03  2.54002986e+00  2.54311660e+00  3.08674201e-03
6.60219540e-02  1.89566177e-04  2.45559244e-04  3.79748295e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32351340e+00  2.32660049e+00  3.08708410e-03  2.54012584e+00  2.54321260e+00  3.08676035e-03
6.61621280e-02  1.89574940e-04  2.45570735e-04  3.79766635e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32360938e+00  2.32669648e+00  3.08710245e-03  2.54022182e+00  2.54330860e+00  3.08677869e-03
6.63023020e-02  1.89583704e-04  2.45582228e-04  3.79784978e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32370535e+00  2.32679247e+00  3.08712079e-03  2.54031779e+00  2.54340459e+00  3.08679703e-03
6.64424760e-02  1.89592468e-04  2.45593721e-04  3.79803321e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32380132e+00  2.32688846e+00  3.08713913e-03  2.54041376e+00  2.54350057e+00  3.08681538e-03
6.65826500e-02  1.89601231e-04  2.45605214e-04  3.79821663e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32389728e+00  2.32698443e+00  3.08715747e-03  2.54050972e+00  2.54359655e+00  3.08683372e-03
6.67228240e-02  1.89609993e-04  2.45616704e-04  3.79840002e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32399323e+00  2.32708040e+00  3.08717581e-03  2.54060567e+00  2.54369252e+00  3.08685206e-03
6.68629980e-02  1.89618757e-04  2.45628197e-04  3.79858344e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32408918e+00  2.32717637e+00  3.08719415e-03  2.54070162e+00  2.54378849e+00  3.08687040e-03
6.70031720e-02  1.89627519e-04  2.45639688e-04  3.79876683e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32418512e+00  2.32727233e+00  3.08721249e-03  2.54079756e+00  2.54388445e+00  3.08688874e-03
6.71433460e-02  1.89636281e-04  2.45651177e-04  3.79895021e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32428105e+00  2.32736828e+00  3.08723083e-03  2.54089349e+00  2.54398040e+00  3.08690708e-03
6.72835200e-02  1.89645043e-04  2.45662668e-04  3.79913360e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32437698e+00  2.32746423e+00  3.08724917e-03  2.54098942e+00  2.54407634e+00  3.08692542e-03
6.74236940e-02  1.89653806e-04  2.45674159e-04  3.79931699e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32447290e+00  2.32756017e+00  3.08726751e-03  2.54108534e+00  2.54417228e+00  3.08694375e-03
6.75638680e-02  1.89662567e-04  2.45685649e-04  3.79950036e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32456881e+00  2.32765610e+00  3.08728585e-03  2.54118126e+00  2.54426822e+00  3.08696209e-03
6.77040420e-02  1.89671329e-04  2.45697139e-04  3.79968373e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32466472e+00  2.32775203e+00  3.08730418e-03  2.54127716e+00  2.54436414e+00  3.08698043e-03
6.78442160e-02  1.89680090e-04  2.45708628e-04  3.79986709e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32476063e+00  2.32784795e+00  3.08732252e-03  2.54137307e+00  2.54446007e+00  3.08699876e-03
6.79843900e-02  1.89688851e-04  2.45720116e-04  3.80005043e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32485652e+00  2.32794386e+00  3.08734085e-03  2.54146896e+00  2.54455598e+00  3.08701710e-03
6.81245640e-02  1.89697613e-04  2.45731606e-04  3.80023380e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32495241e+00  2.32803977e+00  3.08735919e-03  2.54156485e+00  2.54465189e+00  3.08703544e-03
6.82647380e-02  1.89706374e-04  2.45743095e-04  3.80041715e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32504829e+00  2.32813567e+00  3.08737752e-03  2.54166074e+00  2.54474779e+00  3.08705377e-03
6.84049120e-02  1.89715134e-04  2.45754584e-04  3.80060049e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32514417e+00  2.32823157e+00  3.08739586e-03  2.54175661e+00  2.54484369e+00  3.08707210e-03
6.85450860e-02  1.89723894e-04  2.45766071e-04  3.80078381e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32524004e+00  2.32832746e+00  3.08741419e-03  2.54185248e+00  2.54493957e+00  3.08709044e-03
6.86852600e-02  1.89732655e-04  2.45777559e-04  3.80096715e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32533591e+00  2.32842334e+00  3.08743252e-03  2.54194835e+00  2.54503546e+00  3.08710877e-03
6.88254340e-02  1.89741414e-04  2.45789045e-04  3.80115046e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32543177e+00  2.32851922e+00  3.08745086e-03  2.54204421e+00  2.54513133e+00  3.08712710e-03
6.89656080e-02  1.89750174e-04  2.45800533e-04  3.80133378e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32552762e+00  2.32861509e+00  3.08746919e-03  2.54214006e+00  2.54522721e+00  3.08714543e-03
6.91057820e-02  1.89758933e-04  2.45812019e-04  3.80151708e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32562346e+00  2.32871095e+00  3.08748752e-03  2.54223591e+00  2.54532307e+00  3.08716376e-03
6.92459560e-02  1.89767693e-04  2.45823506e-04  3.80170039e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32571930e+00  2.32880681e+00  3.08750585e-03  2.54233175e+00  2.54541893e+00  3.08718209e-03
6.93861300e-02  1.89776452e-04  2.45834992e-04  3.80188369e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32581514e+00  2.32890266e+00  3.08752418e-03  2.54242758e+00  2.54551478e+00  3.08720042e-03
6.95263040e-02  1.89785211e-04  2.45846478e-04  3.80206699e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32591096e+00  2.32899851e+00  3.08754251e-03  2.54252341e+00  2.54561062e+00  3.08721875e-03
6.96664780e-02  1.89793971e-04  2.45857965e-04  3.80225028e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32600678e+00  2.32909435e+00  3.08756084e-03  2.54261923e+00  2.54570646e+00  3.08723708e-03
6.98066520e-02  1.89802728e-04  2.45869448e-04  3.80243354e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32610260e+00  2.32919018e+00  3.08757916e-03  2.54271504e+00  2.54580230e+00  3.08725541e-03
6.99468260e-02  1.89811487e-04  2.45880935e-04  3.80261683e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32619841e+00  2.32928600e+00  3.08759749e-03  2.54281085e+00  2.54589812e+00  3.08727374e-03
7.00870000e-02  1.89820245e-04  2.45892419e-04  3.80280011e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32629421e+00  2.32938182e+00  3.08761582e-03  2.54290665e+00  2.54599394e+00  3.08729207e-03
7.02271740e-02  1.89829004e-04  2.45903905e-04  3.80298338e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32639000e+00  2.32947764e+00  3.08763415e-03  2.54300245e+00  2.54608976e+00  3.08731039e-03
7.03673480e-02  1.89837761e-04  2.45915388e-04  3.80316663e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32648579e+00  2.32957345e+00  3.08765247e-03  2.54309824e+00  2.54618556e+00  3.08732872e-03
7.05075220e-02  1.89846518e-04  2.45926871e-04  3.80334987e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32658158e+00  2.32966925e+00  3.08767080e-03  2.54319402e+00  2.54628137e+00  3.08734704e-03
7.06476960e-02  1.89855277e-04  2.45938356e-04  3.80353314e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32667735e+00  2.32976504e+00  3.08768912e-03  2.54328980e+00  2.54637716e+00  3.08736537e-03
7.07878700e-02  1.89864034e-04  2.45949839e-04  3.80371638e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32677312e+00  2.32986083e+00  3.08770745e-03  2.54338557e+00  2.54647295e+00  3.08738369e-03
7.09280440e-02  1.89872791e-04  2.45961322e-04  3.80389961e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32686889e+00  2.32995661e+00  3.08772577e-03  2.54348133e+00  2.54656873e+00  3.08740202e-03
7.10682180e-02  1.89881548e-04  2.45972805e-04  3.80408285e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32696465e+00  2.33005239e+00  3.08774409e-03  2.54357709e+00  2.54666451e+00  3.08742034e-03
7.12083920e-02  1.89890304e-04  2.45984287e-04  3.80426607e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32706040e+00  2.33014816e+00  3.08776242e-03  2.54367284e+00  2.54676028e+00  3.08743866e-03
7.13485660e-02  1.89899061e-04  2.45995770e-04  3.80444929e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32715614e+00  2.33024392e+00  3.08778074e-03  2.54376859e+00  2.54685604e+00  3.08745699e-03
7.14887400e-02  1.89907817e-04  2.46007252e-04  3.80463250e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32725188e+00  2.33033968e+00  3.08779906e-03  2.54386432e+00  2.54695180e+00  3.08747531e-03
7.16289140e-02  1.89916573e-04  2.46018734e-04  3.80481571e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32734762e+00  2.33043543e+00  3.08781738e-03  2.54396006e+00  2.54704755e+00  3.08749363e-03
7.17690880e-02  1.89925330e-04  2.46030216e-04  3.80499893e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32744334e+00  2.33053118e+00  3.08783570e-03  2.54405578e+00  2.54714330e+00  3.08751195e-03
7.19092620e-02  1.89934084e-04  2.46041695e-04  3.80518211e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32753906e+00  2.33062692e+00  3.08785402e-03  2.54415150e+00  2.54723903e+00  3.08753027e-03
7.20494360e-02  1.89942839e-04  2.46053175e-04  3.80536529e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32763478e+00  2.33072265e+00  3.08787234e-03  2.54424722e+00  2.54733477e+00  3.08754858e-03
7.21896100e-02  1.89951595e-04  2.46064657e-04  3.80554849e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32773049e+00  2.33081838e+00  3.08789066e-03  2.54434293e+00  2.54743049e+00  3.08756691e-03
7.23297840e-02  1.89960350e-04  2.46076138e-04  3.80573168e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32782619e+00  2.33091410e+00  3.08790898e-03  2.54443863e+00  2.54752621e+00  3.08758522e-03
7.24699580e-02  1.89969105e-04  2.46087617e-04  3.80591484e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32792188e+00  2.33100981e+00  3.08792729e-03  2.54453432e+00  2.54762193e+00  3.08760354e-03
7.26101320e-02  1.89977860e-04  2.46099097e-04  3.80609802e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32801757e+00  2.33110552e+00  3.08794561e-03  2.54463001e+00  2.54771763e+00  3.08762186e-03
7.27503060e-02  1.89986613e-04  2.46110576e-04  3.80628117e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32811325e+00  2.33120122e+00  3.08796393e-03  2.54472570e+00  2.54781334e+00  3.08764017e-03
7.28904800e-02  1.89995368e-04  2.46122055e-04  3.80646433e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32820893e+00  2.33129691e+00  3.08798224e-03  2.54482137e+00  2.54790903e+00  3.08765849e-03
7.30306540e-02  1.90004122e-04  2.46133533e-04  3.80664748e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32830460e+00  2.33139260e+00  3.08800056e-03  2.54491704e+00  2.54800472e+00  3.08767680e-03
7.31708280e-02  1.90012876e-04  2.46145013e-04  3.80683064e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32840027e+00  2.33148828e+00  3.08801887e-03  2.54501271e+00  2.54810040e+00  3.08769512e-03
7.33110020e-02  1.90021629e-04  2.46156490e-04  3.80701377e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32849592e+00  2.33158396e+00  3.08803719e-03  2.54510836e+00  2.54819608e+00  3.08771343e-03
7.34511760e-02  1.90030382e-04  2.46167968e-04  3.80719689e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32859157e+00  2.33167963e+00  3.08805550e-03  2.54520402e+00  2.54829175e+00  3.08773174e-03
7.35913500e-02  1.90039137e-04  2.46179447e-04  3.80738005e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.32868722e+00  2.33177529e+00  3.08807381e-03  2.54529966e+00  2.54838741e+00  3.08775006e-03
